Issue,Importance
results_HLint_Warning_Use-/=,-0.00001977
results_HLint_Warning_Redundant-if,0.00004793
results_HLint_Warning_Redundant-map,0.00007014
results_HLint_Warning_Evaluate,-0.00000873
results_HLint_Warning_Redundant-variable-capture,0.00000000
results_HLint_Warning_Use-uncurry,0.00000000
results_HLint_Warning_Use-print,0.00000000
"results_HLint_Warning_Monad-law,-right-identity",0.00000000
results_HLint_Warning_Use-forM_,0.00000000
results_HLint_Warning_Use-unless,0.00000400
results_HLint_Warning_Use-exitSuccess,0.00000000
results_HLint_Warning_Use-isAlpha,0.00000000
results_HLint_Suggestion_Use-zipWith,0.00000711
results_HLint_Warning_Use-getContents,0.00000000
results_HLint_Warning_Use-join,0.00000000
results_HLint_Suggestion_Use-<$,-0.00000637
results_HLint_Warning_Avoid-reverse,0.00000000
results_HLint_Suggestion_Collapse-lambdas,0.00000727
results_HLint_Suggestion_Use-guards,0.00305921
results_HLint_Suggestion_Fuse-foldr/map,0.00003731
results_HLint_Suggestion_Use-curry,0.00000000
results_HLint_Suggestion_Use-foldM,0.00000000
results_HLint_Warning_Use-zipWithM,0.00000000
results_HLint_Suggestion_Use-second,-0.00002309
results_HLint_Suggestion_Move-guards-forward,0.00007799
results_HLint_Suggestion_Use-||,0.00000000
results_HLint_Warning_Use-minimumBy,0.00000000
results_HLint_Suggestion_Use-negate,0.00000000
results_HLint_Suggestion_Replace-case-with-maybe,-0.00000122
results_HLint_Suggestion_Use-list-literal,-0.00099657
results_HLint_Warning_Redundant-uncurry,0.00000000
results_HLint_Suggestion_Use-++,0.00009010
results_HLint_Warning_Use->,0.00000000
results_HLint_Warning_Use-<=,0.00000000
results_HLint_Warning_Redundant-fmap,0.00003469
results_HLint_Suggestion_Use-first,-0.00000715
results_HLint_Suggestion_Redundant-case,0.00000000
"results_HLint_Warning_Monoid-law,-right-identity",0.00000000
results_HLint_Suggestion_Use-&&,0.00002358
results_HLint_Warning_Use-zipWithM_,0.00000000
results_HLint_Suggestion_Redundant-as,0.00000000
results_HLint_Suggestion_Use-$>,0.00010654
results_HLint_Warning_Redundant-multi-way-if,0.00010727
results_HLint_Warning_Redundant-^.,0.00147494
results_HLint_Suggestion_Use-list-literal-pattern,0.00000000
results_HLint_Warning_Fuse-traverse_/map,0.00000000
results_HLint_Warning_Use-fromMaybe,-0.00031740
results_HLint_Warning_Use-fromRight,0.00008824
results_HLint_Warning_Use-Just,0.00000000
results_HLint_Warning_Redundant-pure,0.00000000
results_HLint_Warning_Use-isJust,0.00000000
results_HLint_Warning_Fuse-foldMap/fmap,0.00000000
results_HLint_Warning_Use-optional,0.00000000
results_HLint_Warning_Use-find,0.00000549
results_HLint_Warning_Use-asks,0.00000000
results_HLint_Warning_Use-sortOn,0.00006997
results_HLint_Error_Use-newTVarIO,0.00001053
results_HLint_Error_Use-readTVarIO,0.00007111
results_HLint_Warning_Use-replicateM_,0.00000000
results_HLint_Suggestion_Replace-case-with-fromMaybe,0.05708513
results_HLint_Warning_Use-any,0.00000000
results_HLint_Suggestion_Use-void,0.00000000
results_HLint_Warning_Use-isDigit,0.00000000
results_HLint_Warning_Use-or,0.00000000
results_HLint_Warning_Fuse-mapM/map,0.00000000
results_HLint_Warning_Use-unwords,0.00000189
results_HLint_Warning_Use-and,0.00000000
results_HLint_Warning_Use-maybeToList,-0.00005226
results_HLint_Warning_Use-isAsciiUpper,0.00000000
results_HLint_Warning_Use-replicateM,0.00000000
results_HLint_Warning_Use-concat,0.00000000
results_HLint_Warning_Use-init,0.00000000
results_HLint_Warning_Use-==,0.00000000
results_HLint_Suggestion_Use-catMaybes,0.00000000
results_HLint_Warning_Fuse-mapMaybe/map,0.00004660
results_HLint_Warning_Use-catMaybes,0.00000000
results_HLint_Suggestion_Move-map-inside-list-comprehension,0.00000000
results_HLint_Suggestion_Use-/=,0.00000000
results_HLint_Suggestion_Use-unwords,0.00000000
results_HLint_Warning_Use-first,0.00000000
results_HLint_Warning_Use-evalState,0.00000000
results_HLint_Warning_Redundant-==,0.00000000
results_HLint_Warning_Use-last,0.00000000
results_HLint_Suggestion_Use-forM_,0.00000000
results_HLint_Warning_Use-dropWhile,0.00000000
results_HLint_Warning_Redundant-flip,0.00009236
results_HLint_Warning_Redundant-irrefutable-pattern,0.00000000
results_HLint_Warning_Use-putStr,0.00000000
results_HLint_Warning_Use-putStrLn,0.00000000
results_HLint_Warning_Fuse-mapM_/map,0.00000000
results_HLint_Warning_Use-sequenceA,0.00006400
results_HLint_Warning_Use-take,0.00000000
results_HLint_Warning_Use-foldMap,0.00000000
results_HLint_Warning_Use-splitAt,0.00000000
results_HLint_Warning_Use-drop,0.00000000
results_HLint_Warning_Use-second,0.00000000
results_HLint_Warning_Fuse-foldMap/map,0.00000000
results_HLint_Warning_Use-!!,0.00000000
results_HLint_Warning_Use-bimap,0.00000000
results_HLint_Warning_Use-for_,0.00000000
results_HLint_Warning_Use-traverse_,0.00000000
results_HLint_Warning_Redundant-as-pattern,0.00000000
results_HLint_Suggestion_Use-handle,0.00000000
results_HLint_Warning_Redundant-first,0.00000000
results_HLint_Warning_Use-isSuffixOf,0.00000000
results_HLint_Warning_Use-fst,0.00000000
results_HLint_Error_Use-newTMVarIO,0.00000000
results_HLint_Warning_Use-mconcat,0.00000000
"results_HLint_Warning_Monoid-law,-left-identity",0.00000000
results_HLint_Warning_Redundant-compare,0.00000000
results_HLint_Warning_Use-empty,0.00000000
results_HLint_Suggestion_Use-maybe,0.00000000
results_HLint_Warning_Use-maximum,0.00000000
results_HLint_Warning_Use-<|>,0.00000000
results_HLint_Warning_Use-break,0.00000000
results_HLint_Warning_Use-$,0.00000000
results_HLint_Suggestion_Redundant-==,0.00000000
results_HLint_Suggestion_Use-lambda,0.00000000
results_HLint_Suggestion_Redundant-list-comprehension,0.00000000
results_HLint_Suggestion_Use-forM,0.00000000
results_HLint_Warning_Using-fold-on-tuple,0.00000000
results_HLint_Warning_Use-shows,0.00000000
"results_HLint_Suggestion_Use-(,,)",0.00000000
results_HLint_Warning_Use-for,0.00000000
results_HLint_Warning_Use-hPrint,0.00003298
results_HLint_Warning_Redundant-seq,0.00000000
results_HLint_Warning_Redundant-$!,0.00000000
results_HLint_Warning_Redundant-<&>,0.00000000
results_HLint_Warning_Missing-NOINLINE-pragma,0.00000000
results_HLint_Warning_Use-fromLeft,0.00000000
results_HLint_Warning_Use-zip,0.00000000
results_HLint_Warning_Use-group,0.00000000
results_HLint_Warning_Redundant-fromIntegral,0.00000000
results_HLint_Warning_Redundant-maybe,0.00000000
results_HLint_Suggestion_Use-otherwise,0.00000000
results_HLint_Warning_Use-elemIndices,0.00000000
results_HLint_Warning_Use-sequence_,0.00000000
results_HLint_Warning_Use->>,0.00000000
results_HLint_Warning_Use-nub,0.00000000
results_HLint_Warning_Use-either,0.00000000
"results_HLint_Suggestion_Use-(,)",0.00000000
results_HLint_Warning_Use-repeat,0.00000000
results_HLint_Warning_Use-span,0.00000000
results_HLint_Warning_Use-traverse,0.00000000
results_HLint_Suggestion_Use-error,0.00000000
results_HLint_Suggestion_Use-odd,0.00000000
results_HLint_Warning_Use-minimum,0.00000000
results_HLint_Suggestion_Use-withFile,0.00000000
results_HLint_Warning_Used-otherwise-as-a-pattern,0.00000000
results_HLint_Warning_Use-sum,0.00000000
results_HLint_Warning_Redundant-curry,0.00000000
results_HLint_Warning_Use-execState,0.00000000
results_HLint_Suggestion_Use-showHex,0.00000000
results_HLint_Suggestion_Use-bracket_,0.00000000
results_HLint_Warning_Use-hReady,0.00000000
results_HLint_Suggestion_Use-tan,0.00000000
results_HLint_Suggestion_Move-flip,0.00000000
results_HLint_Warning_Using-minimum-on-tuple,0.00000000
results_HLint_Suggestion_Use-floor,0.00000000
results_HLint_Warning_Using-foldl1-on-tuple,0.00000000
results_HLint_Suggestion_Use-mapM,0.00000000
results_HLint_Warning_Using-foldr1-on-tuple,0.00000000
results_HLint_Warning_Use-mkWeakPair,0.00000000
results_HLint_Warning_Using-and-on-tuple,0.00000000
results_HLint_Warning_Redundant->>,0.00000000
results_HLint_Warning_Use-isAsciiLower,0.00000000
results_HLint_Suggestion_Use-sqrt,0.00000000
results_HLint_Warning_Use-sequence,0.00000000
results_HLint_Suggestion_Use-ap,0.00000000
results_HLint_Suggestion_Redundant-if,0.00000000
results_HLint_Warning_Use-mkWeakPtr,0.00000000
results_HLint_Warning_Using-foldr'-on-tuple,0.00000000
results_HLint_Suggestion_Use-handleJust,0.00000000
results_HLint_Suggestion_Use-catchJust,0.00000000
results_HLint_Warning_Use-mapAndUnzipM,0.00000000
results_HLint_Warning_Redundant-$,0.00000000
results_HLint_Warning_Using-maximum-on-tuple,0.00000000
results_HLint_Warning_Use-insert,0.00000000
results_HLint_Warning_Use-nestedAtomically,0.00000000
results_HLint_Warning_Use-lefts,0.00000000
results_HLint_Warning_Using-sum-on-tuple,0.00000000
results_HLint_Warning_Use-sequenceA_,0.00000000
results_HLint_Suggestion_Use-showOct,0.00000000
results_HLint_Suggestion_Use-join,0.00000000
results_HLint_Warning_Use-<**>,0.00000000
results_HLint_Warning_Using-toList-on-tuple,0.00000000
results_HLint_Warning_Use-delete,0.00000000
results_HLint_Warning_Using-product-on-tuple,0.00000000
results_HLint_Warning_Using-concat-on-tuple,0.00000000
results_HLint_Warning_Using-foldl-on-tuple,0.00000000
results_HLint_Warning_Use-sort,0.00000000
results_HLint_Warning_Use-union,0.00000000
results_HLint_Suggestion_Use-withBinaryFile,0.00000000
results_HLint_Warning_Use-maximumBy,0.00000000
results_HLint_Warning_Use->>=,0.00000000
results_HLint_Warning_Using-foldl'-on-tuple,0.00000000
results_HLint_Warning_Use-asum,0.00000000
results_HLint_Warning_Use-intersect,0.00000000
results_HLint_Warning_Use-foldl,0.00000000
results_HLint_Warning_Use-putChar,0.00000000
results_HLint_Suggestion_Use-1,0.00000000
results_HLint_Warning_Using-any-on-tuple,0.00000000
results_HLint_Warning_Using-foldr-on-tuple,0.00000000
results_HLint_Warning_Using-elem-on-tuple,0.00000000
results_HLint_Warning_Use-isOctDigit,0.00000000
results_HLint_Warning_Use-product,0.00000000
results_HLint_Warning_Using-foldMap-on-tuple,0.00000000
results_HLint_Suggestion_Redundant-/=,0.00000000
results_HLint_Suggestion_Fuse-on/on,0.00000000
results_HLint_Warning_Use-unlines,0.00000000
results_HLint_Warning_Use-foldr,0.00000000
results_HLint_Suggestion_Use-writeList2Chan,0.00000000
results_HLint_Suggestion_Use-logBase,0.00000000
results_HLint_Suggestion_Use--,0.00000000
results_HLint_Warning_Use-rights,0.00000000
results_HLint_Warning_Using-all-on-tuple,0.00000000
results_HLint_Warning_Redundant-void,0.00000252
results_HLint_Warning_Use-show,0.00000000
results_HLint_Warning_Use-getLine,0.00000000
results_HLint_Warning_Use-foldr1,0.00000000
results_HLint_Warning_Redundant-negate,0.00000000
results_HLint_Warning_Use-foldl1,0.00000000
results_HLint_Warning_Using-or-on-tuple,0.00000000
results_HLint_Warning_Use-msum,0.00000000
results_HLint_Warning_Use-<,0.00000000
results_HLint_Suggestion_Redundant-pair,0.00000000
results_HLint_Warning_Use-=<<,0.00000000
results_HLint_Warning_Use-takeWhile,0.00000000
results_HLint_Suggestion_Use-mapM_,0.00000000
results_HLint_Warning_Use-getChar,0.00000000
results_HLint_Suggestion_Use-catch,0.00000000
results_HLint_Warning_Use-isEOF,0.00000000
results_HLint_Suggestion_Length-always-non-negative,0.00000000
results_HLint_Warning_Use-snd,0.00000000
results_HLint_Warning_Use-reads,0.00000000
results_HLint_Warning_Redundant-not,0.00000000
results_HLint_Warning_Use-zip3,0.00000000
results_HLint_Warning_Use->=,0.00000000
results_HLint_Warning_Use-nonTermination,0.00000000
results_HLint_Suggestion_Use-unzip,0.00000000
results_HLint_Warning_Fuse-traverse/map,0.00000000
results_HLint_Suggestion_Use-TH-quotation-brackets,0.00000000
results_HLint_Warning_Use-LANGUAGE-pragmas,0.00000000
results_HLint_Warning_Use-fold,0.00000000
